 9.661   0.07675  -0.29996  -0.23134   0.25148   0.22816   0.39983 
 9.656  -0.74924  -4.67934  -0.42605   0.12555  -0.14974  -0.17390 
 9.647   0.15191  -0.08413  -0.04911  -0.23670  -0.74713  -0.39512 
 9.643   0.38227   0.83856   0.41319   0.15011  -0.18933  -0.14586 
 9.634  -0.46386  -0.53452  -0.13229   0.03481  -0.80854  -0.17698 
 9.625   0.30883  -0.32436   0.70441  -0.62062  -0.39272  -0.34771 
 9.598  -0.75118  -0.74411  -1.05839  -0.47792  -0.07799   0.03443 
 9.585  -0.12951  -0.84171   0.48126  -0.27655   0.13318   0.29231 
 9.562  -0.56487  -0.48013  -0.46271   0.39830   0.15171  -0.47935 
 9.554  -0.12414   0.13986  -0.27539   0.54782   0.11241  -0.52368 
 9.519  -1.25174   0.44118   0.69261  -0.26027  -0.36017  -0.05280 
 9.484  -0.03776   0.23242   0.16552   0.54584  -0.06661  -0.32260 
 9.459   0.42629   0.30487   0.06363   0.53922  -0.33918  -0.17765 
 9.454   0.00623   1.18691   0.25746   0.33715   0.01736  -0.41278 
 9.441   0.13433   0.13281   0.74402   0.52443  -0.34733   0.31885 
 9.437  -2.23038   0.74055   0.16865   0.16816  -0.20612   0.35359 
 9.433  -0.27093   0.51832  -0.53017   0.85748  -0.33573   0.28497 
 9.420  -0.17159   0.28205  -0.67663  -0.23916   0.10008  -0.69811 
 9.395  -0.31432  -0.22712  -1.24744  -0.23706   0.24895  -0.26405 
 9.383  -0.25957  -0.34239   0.22494  -0.32437   0.76907  -0.61921 
 9.370  -0.93385   0.03077  -0.46623  -0.47515  -0.43380  -0.00466 
 9.366   0.58312  -0.00434   0.01042  -1.03946   0.16884  -0.18474 
 9.362  -0.84726   1.93423  -0.44965   0.02687  -0.37936   0.08221 
 9.353  -0.21140  -0.04828  -0.43404  -0.08301  -0.27915   1.05314 
 9.349   0.01796   0.30648   0.06800  -0.69895   0.27809   0.61606 
 9.341   0.02093   0.55911   1.77206  -0.21393  -0.21419  -0.05289 
 9.316   0.16895   0.46075  -0.72785   0.01537   0.03476   0.06964 
 9.296  -0.08540  -0.26192   0.19339  -0.11269   0.38872  -0.40846 
